Id,kepid,kepoi_name,koi_period
7886,10711913,K07365.01,19.40795816
7887,11906217,K07490.01,37.9102139
7888,11913052,K07491.01,3.74785307
7889,11913071,K07492.01,3.747835042
7890,11918482,K07493.01,0.94754848
7891,11922782,K07495.01,1.756466865
7892,5897826,K00126.02,0.875197345
7893,3240158,K01106.03,13.2298203
7894,2837111,K01110.02,3.71840884
7895,3241619,K06312.01,1.703347524
7896,3241662,K06313.01,1.70332915
7897,3245000,K06314.01,20.413812
7898,3248332,K06317.01,7.363572395
7899,3249334,K06318.01,5.90260586
7900,3324069,K06320.01,22.80265
7901,4758350,K06447.01,1.120997701
7902,4758368,K06448.01,1.874967748
7903,4768756,K06451.01,2.40440112
7904,4769824,K06452.01,21.926779
7905,4830859,K06454.01,27.2173855
7906,4832273,K06455.01,501.90703
7907,5353938,K06568.01,6.27651592
7908,5359678,K06569.01,3.115304946
7909,5380812,K06570.01,16.214474
7910,5385647,K06572.01,12.4269264
7911,5385667,K06573.01,12.4261809
7912,5388229,K06574.01,0.61810542
7913,6421483,K06703.01,2.158398259
7914,6421937,K06704.01,359.534371
7915,6428942,K06706.01,534.86668
7916,6442246,K06709.01,2.2127498
7917,6443392,K06710.01,0.776976021
7918,7137798,K06836.01,2.25353739
7919,7177553,K06837.01,17.99646148
7920,7177892,K06838.01,1.386249249
7921,7199935,K06841.01,0.566795728
7922,7200225,K06843.01,0.566780836
7923,8111622,K06968.01,15.44605962
7924,8112013,K06969.01,1.790518325
7925,8115647,K06970.01,40.7698541
7926,8123170,K06972.01,1.03905082
7927,8128965,K06974.01,7.140373046
7928,8878681,K07103.01,2.496328637
7929,8879427,K07104.01,16.31328124
7930,8881169,K07106.01,5.01880305
7931,8890996,K07107.01,1.50650745
7932,8940961,K07110.01,1.583334941
7933,8953278,K07111.01,23.59919017
7934,9821428,K07235.01,299.70688
7935,9848420,K07237.01,7.9320191
7936,9850387,K07238.01,1.374249107
7937,9850912,K07239.01,8.4804737
7938,9852050,K07240.01,0.94242156
7939,9873869,K07241.01,4.994773558
7940,10736223,K07367.01,1.105094098
7941,10736489,K07368.01,6.842939
7942,10743600,K07369.01,0.8170226
7943,10751908,K07370.01,4.48538145
7944,10794242,K07372.01,7.143708297
7945,10794405,K07373.01,0.952377862
7946,11967004,K07499.01,1.941635737
7947,11968490,K07500.01,0.539445498
7948,12004680,K07503.01,2.52122764
7949,12013615,K07505.01,8.202869679
7950,12022517,K07507.01,3.442714533
7951,6307521,K01126.02,475.91706
7952,7037540,K01347.02,0.858285844
7953,11129738,K01427.02,4.88446644
7954,4860678,K01602.02,3.03359398
7955,4349442,K01803.03,6.238315363
7956,7765528,K01840.02,9.3888216
7957,3327980,K06321.01,2.115510941
7958,3329643,K06322.01,1.015044104
7959,3335816,K06323.01,3.711013336
7960,3337548,K06325.01,2.97586085
7961,3341934,K06327.01,18.83948744
7962,4839180,K06456.01,4.426344495
7963,4840263,K06457.01,0.957823876
7964,4847832,K06459.01,30.96021667
7965,4851217,K06460.01,2.470283788
7966,4851356,K06462.01,1.23513471
7967,5393558,K06576.01,10.21712165
7968,5397905,K06577.01,0.618060842
7969,5444392,K06578.01,0.759764419
7970,5456979,K06579.01,2.6528082
7971,5471010,K06583.01,12.4232158
7972,6447326,K06711.01,4.3206933
7973,6448768,K06712.01,16.48679636
7974,6449552,K06714.01,20.14880771
7975,6466939,K06717.01,1.142946648
7976,6468938,K06718.01,7.217010987
7977,7200301,K06844.01,0.566791802
7978,7203179,K06845.01,2.245738777
7979,7203194,K06846.01,2.24572117
7980,7212722,K06848.01,2.316171991
7981,7280953,K06850.01,0.56680208
7982,7281229,K06852.01,0.566813319
7983,8143170,K06976.01,28.78725751
7984,8145789,K06977.01,0.835315046
7985,8155584,K06979.01,26.0164225
7986,8155654,K06980.01,6.29340543
7987,8162376,K06982.01,0.706430188
7988,8953281,K07112.01,0.78430061
7989,8953426,K07113.01,2.665875491
7990,8953475,K07114.01,2.6658312
7991,8958811,K07116.01,2.52557582
7992,8958939,K07117.02,22.786522
7993,8973000,K07118.01,28.02789136
7994,9881258,K07242.01,2.028512246
7995,9899193,K07244.01,1.332567821
7996,9899410,K07245.01,1.332545609
7997,9899421,K07246.01,1.33256256
7998,9899577,K07247.01,1.33258981
7999,10815677,K07376.01,1.284241817
8000,10816107,K07377.01,2.161583501
8001,10843431,K07378.01,8.7396758
8002,10848097,K07380.01,15.9474242
8003,10866969,K07383.01,50.0122
8004,12022718,K07508.01,4.627775175
8005,12053823,K07509.01,28.7850347
8006,12071006,K07511.01,6.096030635
8007,12106875,K07513.01,5.9371708
8008,12157983,K07514.01,0.577844035
8009,10028352,K01957.02,1.75147897
8010,6307083,K02050.02,3.17796408
8011,11705004,K02199.02,3.05293416
8012,5978559,K02321.02,36.2530992
8013,6867555,K02439.02,7.5017934
8014,12208631,K02449.02,0.912351255
8015,3346543,K06329.01,12.4701111
8016,3352751,K06330.01,3.495457889
8017,3427776,K06332.01,4.01668015
8018,3441340,K06335.01,0.806277023
8019,3448323,K06336.01,0.513482156
8020,4862625,K06464.02,225.66716
8021,4863369,K06465.01,4.24748886
8022,4863753,K06466.01,1.000012952
8023,4902030,K06467.01,0.878803439
8024,4914709,K06470.01,8.65303996
8025,5471141,K06584.01,12.4253812
8026,5471328,K06585.01,12.42555999
8027,5471415,K06586.01,12.4257442
8028,5471480,K06587.01,12.4254241
8029,5513822,K06590.01,0.755109271
8030,6471229,K06719.01,1.75251585
8031,6471230,K06720.01,1.752450163
8032,6521174,K06721.01,8.27923132
8033,6521542,K06722.01,2.212877035
8034,6522353,K06723.01,0.845097627
8035,6531801,K06727.01,0.515875396
8036,7281356,K06853.01,2.83401711
8037,7281399,K06854.01,0.566803996
8038,7281410,K06855.01,0.56681118
8039,7281616,K06856.01,0.566799927
8040,7281699,K06857.01,0.566786121
8041,7285616,K06859.01,0.566802891
8042,8178616,K06984.01,1.01884975
8043,8180290,K06985.01,10.9279755
8044,8183389,K06986.01,32.4403392
8045,8193315,K06988.01,2.62387291
8046,8196180,K06990.01,3.671661096
8047,8977176,K07119.01,0.50948306
8048,9001468,K07120.01,17.32996587
8049,9005854,K07121.01,1.890227354
8050,9007953,K07123.01,1.38718209
8051,9025739,K07125.01,7.918267
8052,9029486,K07126.01,3.138580493
8053,9906802,K07250.01,9.26147679
8054,9906841,K07251.01,581.0723
8055,9909965,K07252.01,10.2170589
8056,9913798,K07254.01,2.14344093
8057,9932197,K07255.01,86.95432088
8058,9934208,K07256.01,9.058487716
8059,9936698,K07257.01,2.856085147
8060,10909274,K07385.01,39.23814157
8061,10920813,K07386.01,53.7406575
8062,10923260,K07387.01,7.436016459
8063,10932270,K07389.01,27.5837778
8064,10936427,K07390.01,14.36102158
8065,12251779,K07517.01,14.84424039
8066,12268220,K07518.01,4.42158021
8067,12304728,K07520.01,3.14735789
8068,12351927,K07522.01,10.11614452
8069,12353720,K07524.01,1.953285321
8070,7778767,K02523.02,2.61090223
8071,9026749,K02564.02,17.6637979
8072,6198182,K02636.02,5.1777226
8073,5695396,K00283.03,9.48814747
8074,2853828,K02896.02,346.36642
8075,7008149,K02918.02,0.51554111
8076,3542573,K06338.01,3.471399214
8077,3543270,K06339.01,4.176929219
8078,3544678,K06340.01,6.3762199
8079,3545626,K06341.01,9.78184193
8080,3547178,K06342.01,8.1770751
8081,3548622,K06343.01,569.45051
8082,3749508,K07544.01,2.403704619
8083,4917014,K06472.01,0.796815149
8084,4932691,K06474.01,18.11208877
8085,4939265,K06475.01,4.84505985
8086,4946680,K06477.01,8.665259912
8087,4947726,K06478.01,4.726086185
8088,8308516,K07880.01,623.70774
8089,5529501,K06592.01,1.51945182
8090,5530881,K06594.01,5.082523739
8091,5535280,K06597.01,74.98529295
8092,5552808,K06598.01,10.95210361
8093,5553624,K06599.01,25.76205672
8094,5564082,K06600.01,2.70581614
8095,6543682,K06728.01,1.195516859
8096,6545018,K06729.01,1.995728294
8097,6548447,K06730.01,10.76839193
8098,6584167,K06732.01,0.733724504
8099,6584278,K06733.01,1.28940823
8100,6590726,K06734.01,498.27269
8101,7336754,K06861.01,12.15524112
8102,7345335,K06862.01,11.0495766
8103,7350067,K06863.01,4.48559215
8104,7362632,K06865.01,0.566811926
8105,7366065,K06868.01,0.566803738
8106,8211521,K06992.01,1.69421771
8107,8227086,K06993.01,13.8086331
8108,8229048,K06995.01,2.739477089
8109,8234477,K06997.01,4.028671454
8110,9049010,K07127.01,0.687004402
8111,9083503,K07128.01,0.91839938
8112,9093566,K07130.01,0.94356284
8113,9098590,K07131.01,2.243569483
8114,9099773,K07133.01,82.78482
8115,9101208,K07134.01,1.81139053
8116,9943009,K07258.01,2.4376438
8117,9944201,K07259.01,0.721522907
8118,9945280,K07261.01,0.651731691
8119,9958053,K07263.01,2.73398963
8120,9963009,K07265.01,40.06967462
8121,8545603,K07893.01,55.884827
8122,10976412,K07393.01,3.75938475
8123,10979716,K07394.01,10.6840477
8124,10982373,K07395.01,2.00280845
8125,10989032,K07397.01,2.305097141
8126,10992733,K07399.01,18.52591745
8127,11019739,K07400.01,4.15736472
8128,12356746,K07525.01,0.502454299
8129,12356914,K07526.01,27.30815016
8130,12365015,K07528.01,0.59586463
8131,12367017,K07529.01,1.222127938
8132,12403968,K07531.01,0.589753355
8133,12418816,K07533.01,0.760935268
8134,8709688,K03019.02,2.012094
8135,9959492,K03051.02,1.33258772
8136,2716801,K03053.02,9.4767057
8137,11810124,K03344.03,208.54335
8138,3219037,K03395.02,5.0395851
8139,9117416,K03425.03,7.64370363
8140,3558803,K06345.01,1.353414369
8141,3634169,K06346.01,2.9590637
8142,3655326,K06348.01,15.06649153
8143,3656322,K06349.01,1.831829703
8144,3663494,K06352.01,5.11683678
8145,4949027,K06480.01,1.06100327
8146,4949214,K06481.01,0.922030594
8147,4950557,K06483.01,24.71479071
8148,5000179,K06485.01,3.6329347
8149,5018787,K06487.01,0.607191908
8150,8345473,K07881.01,2.2502073
8151,5597361,K06601.01,17.9925973
8152,5598639,K06602.01,0.648775795
8153,5610698,K06603.01,4.132521615
8154,5617510,K06605.01,74.371666
8155,5621294,K06606.01,0.938905082
8156,6594972,K06737.01,10.81916946
8157,6595662,K06738.01,2.680514453
8158,6603765,K06739.01,19.164111
8159,6606669,K06741.01,0.970085646
8160,6610219,K06743.01,11.30098763
8161,6610433,K06744.01,0.92098747
8162,7368103,K06869.01,2.182515126
8163,7369523,K06870.01,2.659418888
8164,7381580,K06872.01,13.5164708
8165,7385387,K06874.01,1.65546056
8166,7385478,K06875.01,1.655472351
8167,8243263,K07000.01,1.759276227
8168,8244295,K07001.01,1.09206792
8169,8256882,K07003.01,2.41194057
8170,8265990,K07006.01,0.77996263
8171,8283875,K07007.01,0.800263219
8172,9119405,K07135.01,18.64632309
8173,9150870,K07136.01,441.17369
8174,9156957,K07137.01,3.6673005
8175,9163674,K07139.01,0.773144492
8176,9172506,K07141.01,50.44028536
8177,9179531,K07142.01,3.255385289
8178,9963639,K07266.01,7.4185369
8179,9965691,K07267.01,15.68434493
8180,10000490,K07269.01,1.400991827
8181,10002049,K07270.01,19.2532128
8182,10014702,K07271.01,1.34062901
8183,11027270,K07401.01,0.533628226
8184,11027722,K07402.01,0.678137665
8185,11068630,K07404.01,1.817079849
8186,11071207,K07405.01,8.04963472
8187,11124509,K07409.01,4.446459958
8188,12454800,K07534.01,23.3787733
8189,12458817,K07535.01,15.09984259
8190,12506342,K07538.01,1.22775105
8191,12519942,K07539.01,15.3416245
8192,12557713,K07541.01,7.214721393
8193,9730163,K02704.03,8.15275885
8194,2437112,K03461.02,3.18740907
8195,8719324,K03716.02,10.23273611
8196,5471690,K04006.02,0.962815183
8197,3937814,K04084.02,10.72900793
8198,3937814,K04084.03,8.19619768
8199,5078025,K04211.02,0.696290095
8200,3733638,K06353.01,10.0714369
8201,3746248,K06354.01,0.62240698
8202,3748855,K06355.02,6.72876606
8203,3757588,K06356.01,24.09002065
8204,3766353,K06359.01,2.666961614
8205,5019567,K06488.01,1.17430183
8206,5021432,K06489.01,14.05652256
8207,5021732,K06490.01,15.03946452
8208,5022900,K06492.01,1.05680287
8209,5024126,K06493.01,0.787122102
8210,5024268,K06494.01,2.15045295
8211,5633259,K06610.01,315.0771719
8212,5647638,K06611.01,1.21607873
8213,5653126,K06612.01,38.49536985
8214,5686974,K06613.01,4.18224416
8215,5696909,K06614.01,0.643002821
8216,5697628,K06615.01,1.95119541
8217,6614748,K06745.01,383.85362
8218,6628926,K06746.01,2.564012541
8219,6629156,K06747.01,0.71538172
8220,6636020,K06749.01,18.3602239
8221,6665064,K06751.01,24.996068
8222,6670610,K06752.01,8.9429645
8223,7447895,K06878.01,2.405625303
8224,7456521,K06880.01,552.8295063
8225,7461314,K06881.01,0.773595312
8226,7461521,K06882.01,0.7735301
8227,7537660,K06884.01,2.42186898
8228,7541502,K06885.01,44.82732381
8229,8285254,K07008.01,7.535894184
8230,8285970,K07009.01,0.562498925
8231,8294484,K07011.01,1.012694226
8232,8301013,K07013.01,2.214029545
8233,8302455,K07014.01,2.441988077
8234,9203154,K07144.01,0.839907158
8235,9205993,K07145.01,1.219736039
8236,9210828,K07147.01,0.82820657
8237,9221627,K07148.01,1.7613778
8238,9266285,K07151.01,5.61386908
8239,10026136,K07274.01,9.080194398
8240,10026457,K07275.01,9.93442075
8241,10031526,K07277.01,8.5893644
8242,10031808,K07278.01,8.589644815
8243,10070479,K07282.01,1.758599866
8244,11134079,K07410.01,1.260575815
8245,11137061,K07411.01,1.88912273
8246,11144439,K07412.01,0.609125246
8247,7119481,K00566.02,14.1573717
8248,11147276,K07413.01,1.566528935
8249,2852941,K04298.02,11.57958162
8250,8773015,K04301.02,6.31915999
8251,9883606,K04383.02,2.58393841
8252,9597729,K04417.02,0.87630504
8253,9836563,K04421.02,6.5595368
8254,6508221,K00416.04,31.5322987
8255,3830820,K06360.01,15.58279473
8256,3831523,K06361.01,1.529283907
8257,3834364,K06362.01,2.908454772
8258,3836413,K06363.01,1.540396094
8259,3836439,K06364.01,1.540395674
8260,3838004,K06365.01,2.344138713
8261,9595956,K07604.01,316.950146
8262,9655792,K07605.01,589.74851
8263,9970396,K07606.01,235.2976173
8264,10079420,K07607.01,54.54312996
8265,10267121,K07609.01,36.136968
8266,10407271,K07611.01,0.93376738
8267,10471167,K07612.01,0.93374073
8268,10471174,K07613.01,0.93369659
8269,10471345,K07614.01,0.9337473
8270,11621897,K07618.01,21.6817115
8271,12253534,K07619.01,466.08101
8272,12304202,K07620.01,0.66573903
8273,4735826,K03184.03,4.02018903
8274,9291039,K03230.02,3.796383639
8275,10155321,K04422.02,0.71059239
8276,4953173,K04676.02,3.36379289
8277,2861126,K04957.02,4.98792404
8278,6363560,K05270.02,0.907818056
8279,7539174,K05397.02,297.71402
8280,10535708,K05801.02,0.93373761
8281,11453930,K05900.02,0.687739345
8282,5955321,K06140.01,11.63785889
8283,6182093,K06143.02,50.900813
8284,4758350,K06447.02,91.649983
8285,4862625,K06464.03,541.742985
8286,5211470,K06541.02,0.938074536
8287,6665064,K06751.02,0.698359996
8288,3458687,K07543.01,0.98376204
8289,3965201,K07546.01,44.113873
8290,4074294,K07547.01,0.892988877
8291,4384652,K07549.01,374.51648
8292,7697568,K01829.02,10.3482112
8293,4662363,K07551.01,321.2419428
8294,4851195,K07553.01,374.514471
8295,4862924,K07554.01,482.62011
8296,5024414,K07555.01,1.525924746
8297,5268955,K07557.01,12.82252496
8298,5271090,K07558.01,10.1551587
8299,5444276,K07559.01,0.708965461
8300,5598645,K07560.01,0.648772102
8301,5696518,K07561.01,0.96391996
8302,5878506,K07562.01,11.76872507
8303,5908086,K07563.01,0.93705132
8304,6307243,K07564.01,451.86579
8305,6350522,K07565.01,491.52571
8306,6385302,K07566.01,411.5403964
8307,6443274,K07567.01,608.20572
8308,6527050,K07569.01,0.87985197
8309,5602588,K02369.03,7.2274321
8310,6628740,K07571.01,0.532854237
8311,6876575,K07572.01,91.069934
8312,7031126,K07573.01,0.566802672
8313,7031742,K07575.01,0.566785459
8314,7032687,K07577.01,0.5668004
8315,7116282,K07579.01,0.566798676
8316,7133286,K07581.01,38.51077573
8317,7214090,K07583.01,0.577910513
8318,7281694,K07584.01,0.566807725
8319,7362450,K07585.01,0.566807422
8320,8007262,K07586.01,1.345078434
8321,8096395,K07587.01,366.088938
8322,8168509,K07589.01,414.45008
8323,10397751,K02859.05,5.43103616
8324,8297319,K07591.01,328.32211
8325,8423344,K07592.01,381.97977
8326,8444868,K07593.01,67.412998
8327,8649876,K07595.01,10.4212788
8328,8682094,K07596.01,359.8249913
8329,8846809,K07597.01,0.778705577
8330,9025662,K07599.01,293.70696
8331,8572936,K02459.01,27.79576243
8332,5473556,K02939.01,11.25882503
8333,6504534,K03152.01,28.16261258
8334,5652983,K00371.02,9.0584662
8335,9092897,K07600.01,3.9169155
8336,9292130,K07602.01,362.747593
8337,9541144,K07603.01,0.536650344
8338,8848104,K07100.01,0.824851807
8339,9236858,K07149.01,2.537081943
8340,9818732,K07233.01,45.03558951
8341,9837013,K07236.01,14.461834
8342,8652997,K05554.01,362.22202
8343,8676061,K05558.01,428.1186
8344,10551346,K05804.01,1.42796645
8345,9489348,K05686.01,3.34465934
8346,10813078,K05831.01,10.55224191
8347,11623629,K00365.02,117.761
8348,5184911,K02719.02,106.25976
8349,10659313,K06079.01,15.24933591
8350,10122538,K02926.04,37.6333868
8351,8265520,K07005.01,6.2089181
8352,8288719,K07010.01,0.755049082
8353,8302473,K07015.01,2.44200193
8354,8378656,K07027.01,3.62944008
8355,8394475,K07032.01,3.64049242
8356,7282008,K06858.01,0.56679797
8357,7886329,K06930.01,0.567493852
8358,8039925,K06956.01,20.2594232
8359,4548011,K04288.03,4.32744048
8360,8973285,K04782.02,4.29251656
8361,5966732,K06641.01,1.400903699
8362,6041511,K06649.01,0.97705114
8363,6109688,K06663.01,14.08677696
8364,6206751,K06674.01,1.245342215
8365,6265961,K06680.01,5.52507406
8366,8677057,K07903.01,0.694611128
8367,10341787,K07313.01,0.93373716
8368,10407430,K07322.01,0.933759404
8369,10471113,K07332.01,0.933728196
8370,10546063,K07339.01,10.6982275
8371,10965963,K07392.01,6.64024496
8372,9246715,K07601.01,342.5531572
8373,9959093,K07264.01,19.1644498
8374,3659940,K06351.01,0.89627093
8375,5017058,K06486.01,1.161947482
8376,7421876,K06876.01,4.50279037
8377,3765692,K06358.01,3.09383248
8378,8702537,K07905.01,7.4751841
8379,8358008,K07022.01,10.06468789
8380,6042663,K06651.01,30.97176647
8381,10198109,K07294.01,17.91874306
8382,6364195,K06691.01,5.2439542
8383,10855545,K05834.01,37.537859
8384,5737869,K06624.01,26.2402438
8385,8364119,K07024.01,7.73591011
8386,7668648,K06899.01,27.81892382
8387,9357375,K07166.01,1.58826263
8388,6859546,K06777.01,13.4450174
8389,7700578,K06908.01,1.507100589
8390,8757213,K07911.01,328.0485
8391,9540675,K07188.01,3.55643514
8392,11560431,K07457.01,0.527673075
8393,4352168,K06404.01,10.64374377
8394,7009828,K06802.01,5.321224925
8395,8880003,K07914.01,1.72128752
8396,8423903,K07038.01,12.4964346
8397,8445775,K07042.01,13.25413407
8398,8488876,K07047.01,5.801881299
8399,8553907,K07056.01,42.03209608
8400,8604993,K07066.01,6.570421193
8401,2856960,K06295.01,204.280255
8402,6285397,K06685.01,5.2438269
8403,10601579,K07349.01,8.098754149
8404,11763910,K07477.01,0.612888148
8405,3098194,K06303.01,30.47651885
8406,4725292,K06437.01,1.15495063
8407,8807057,K07093.01,97.991569
8408,10665228,K07358.01,11.3251153
8409,8953296,K07916.01,0.784294574
8410,12004689,K07504.01,2.5212708
8411,6452742,K06715.01,0.687772143
8412,12217907,K07516.01,43.20459678
8413,3437739,K06333.01,1.89134156
8414,8906676,K07108.01,8.209514329
8415,9637299,K07207.01,1.882438182
8416,8179747,K05483.01,17.94632811
8417,8891684,K05581.01,374.878133
8418,6311637,K06688.01,1.620813697
8419,6423922,K06705.01,0.9951412
8420,6449291,K06713.01,5.7768734
8421,6591789,K06735.01,5.08840787
8422,6606282,K06740.01,1.053573674
8423,10586619,K07345.01,377.501257
8424,10649230,K07353.01,0.447820618
8425,10680424,K07361.01,0.92623983
8426,10809677,K07374.01,3.521050679
8427,8105398,K05475.02,5.68325648
8428,4680745,K07552.01,1.463148937
8429,5177065,K07556.01,1.25383162
8430,8868686,K07598.01,4.44709107
8431,9837578,K02937.01,20.73374857
8432,5024372,K06495.01,0.561524348
8433,5286786,K06554.01,9.948701373
8434,9644683,K07214.01,0.585940879
8435,5616489,K06604.01,410.88527
8436,9953736,K07262.01,0.50818743
8437,10156064,K07290.01,2.427967843
8438,8216763,K04838.02,6.33342309
8439,5871918,K06632.01,12.64330354
8440,6781535,K06769.01,9.12208711
8441,8749844,K07909.01,361.51099
8442,6859813,K06778.01,10.88242209
8443,7798259,K06917.01,1.734221252
8444,11409698,K07444.01,10.26782676
8445,7868967,K06925.01,12.9489256
8446,8559796,K07057.01,0.619303759
8447,9592855,K07196.01,0.609662423
8448,11618798,K07465.01,42.9261364
8449,2708172,K06287.01,1.89114441
8450,7032383,K06811.01,0.566797404
8451,7947631,K06936.01,1.258274109
8452,4274071,K06399.01,6.76890076
8453,4356621,K06405.01,1.7317958
8454,4445630,K06414.01,5.627911313
8455,4484312,K06419.01,2.24294107
8456,4544623,K06423.01,2.189097
8457,8618226,K07070.01,5.882036054
8458,8690001,K07075.01,19.35954117
8459,8736245,K07082.01,2.534740757
8460,8784288,K07091.01,1.827558898
8461,8845552,K07099.01,34.0357766
8462,11904704,K07489.01,0.565713361
8463,3230227,K06311.01,7.047106212
8464,10732401,K07366.01,0.933747375
8465,6436505,K06707.01,43.535891
8466,7198648,K06840.01,0.566799833
8467,8210721,K06991.01,22.67314568
8468,12353633,K07523.01,0.684496369
8469,4948863,K06479.01,8.643550046
8470,5534702,K06596.01,1.025465924
8471,8240109,K06998.01,2.30118753
8472,9899153,K07243.01,1.33256167
8473,9971475,K07268.01,5.357409918
8474,6629588,K06748.01,2.264471713
8475,6763884,K06763.01,2.44693823
8476,6806632,K06772.01,9.469191607
8477,6863840,K06779.01,1.926366998
8478,10847907,K07379.01,0.535493486
8479,10867017,K07384.01,0.876941133
8480,10987439,K07396.01,10.67459836
8481,11073223,K07406.01,11.57894687
8482,5809890,K01050.02,2.853133997
8483,3113266,K01088.01,0.995861402
8484,6153201,K01038.01,0.530300102
8485,4074736,K01328.01,80.9669561
8486,7831264,K00171.02,13.07141889
8487,8703491,K07906.01,0.616343903
8488,7902719,K05444.01,368.70839
8489,8814872,K05574.01,373.41509
8490,10685764,K05822.01,17.634272
8491,8016211,K05460.01,3.1748772
8492,8939650,K05587.01,1.827660875
8493,9958962,K00593.04,240.192808
8494,4633434,K06431.01,22.27119851
8495,4678171,K06435.01,15.28870918
8496,4740688,K06444.01,3.45423296
8497,4760959,K06449.01,29.9315174
8498,4840818,K06458.01,5.024768971
8499,8938628,K07109.01,3.431126546
8500,8958939,K07117.01,8.2927558
8501,9024857,K07124.01,35.02656485
8502,9098810,K07132.01,8.258181993
8503,9164788,K07140.01,2.66811113
8504,5695904,K02983.01,0.423854275
8505,7186259,K07582.01,4.23965309
8506,10028792,K01574.04,8.9772888
8507,10621666,K01636.02,14.5862195
8508,6947623,K06793.01,3.62657392
8509,6962018,K06799.01,0.634946497
8510,7031948,K06807.01,0.566800113
8511,11182260,K07415.01,1.291964282
8512,11228612,K07420.01,2.980479588
8513,11244571,K07427.01,7.8935324
8514,11288772,K07435.01,1.36752316
8515,11401869,K07443.01,2.16146908
8516,9043947,K07920.01,1.04347858
8517,3862246,K00230.01,4.702495974
8518,11303815,K02645.01,1.705782214
8519,11968463,K02433.05,0.646745436
8520,7681230,K04294.01,0.962590772
8521,9079587,K07921.01,364.33929
8522,8971044,K05592.01,482.51701
8523,9847239,K05722.01,28.50787754
8524,8105719,K05476.01,148.179343
8525,9049697,K05607.01,1.3274511
8526,9941550,K05739.01,476.727302
8527,4862332,K06463.01,0.8903331
8528,4912589,K06469.01,34.18830271
8529,4940201,K06476.01,4.408295716
8530,4995716,K06484.01,16.1191449
8531,5098757,K06520.01,2.954598
8532,9286728,K07154.01,3.04459739
8533,9304561,K07158.01,1.219049953
8534,9340411,K07162.01,5.1581317
8535,9392702,K07167.01,3.909314318
8536,9490342,K07180.01,487.83894
8537,2854181,K02232.02,12.834857
8538,7185487,K06839.01,0.53482911
8539,7217088,K06849.01,12.54474243
8540,7362534,K06864.01,0.566789763
8541,7376982,K06871.01,2.31610674
8542,7431665,K06877.01,281.509095
8543,11502179,K07453.01,3.98855869
8544,11602794,K07460.01,5.70509519
8545,11662440,K07469.01,13.63948043
8546,11757422,K07476.01,1.81993557
8547,11854636,K07484.01,37.0200232
8548,10647452,K04366.01,0.762950224
8549,8278685,K04435.01,10.8614163
8550,7777818,K04380.01,5.78159956
8551,5385410,K04323.01,11.49589567
8552,5084171,K04202.01,153.979362
8553,8234889,K05490.01,116.301793
8554,8307489,K05502.01,421.98194
8555,9153246,K05627.01,243.954706
8556,8352009,K05506.01,641.60204
8557,9166700,K05632.01,264.466625
8558,5196851,K06539.01,0.541396363
8559,5269407,K06548.01,0.958871144
8560,5298620,K06558.01,12.4239677
8561,5347784,K06567.01,9.58405667
8562,5389184,K06575.01,1.06995136
8563,9529294,K07184.01,2.51690133
8564,9541163,K07189.01,0.5366497
8565,9630640,K07204.01,3.661895766
8566,9640123,K07209.01,8.2553499
8567,8590776,K07900.01,33.8938177
8568,9657636,K07219.01,542.52829
8569,8487838,K04596.01,1.061937837
8570,7821010,K02938.01,24.2382418
8571,3230805,K03068.02,6.65171459
8572,7592529,K06889.01,75.906736
8573,7630658,K06895.01,1.075577069
8574,7691527,K06905.01,4.800232532
8575,7755741,K06913.02,1.75173647
8576,11923819,K07496.01,33.15947581
8577,11970288,K07501.01,20.7106853
8578,12105785,K07512.01,31.95303877
8579,8625732,K04701.01,31.97181
8580,8377197,K04727.01,1.215181097
8581,8295671,K04593.01,0.981399749
8582,8937762,K04668.01,15.07277287
8583,3438976,K04527.01,2.97599368
8584,7416306,K05388.01,137.396194
8585,8414914,K05513.01,100.303613
8586,10132908,K05767.01,386.59946
8587,8474892,K05520.01,199.4424134
8588,8499922,K05525.01,45.680876
8589,5466109,K06582.01,2.43135542
8590,5479973,K06589.01,1.795273026
8591,5534476,K06595.01,1.02547271
8592,5622250,K06608.01,16.29421371
8593,5702770,K06617.01,8.0018897
8594,9674320,K07223.01,317.062416
8595,9790965,K07231.01,0.82206761
8596,9906489,K07249.01,8.9648813
8597,10020423,K07273.01,7.448375935
8598,10031409,K07276.01,2.071939672
8599,4843592,K04683.01,0.967073359
8600,3858919,K05990.01,25.9522913
8601,7100673,K04032.05,7.23524221
8602,3765917,K04526.02,11.8187288
8603,7816680,K06920.01,4.292599454
8604,7960295,K06939.01,2.10413487
8605,8007675,K06949.01,2.352446342
8606,8098300,K06964.01,4.305917719
8607,12302391,K07519.01,25.32169873
8608,12367310,K07530.01,8.627475562
8609,12504353,K07537.01,498.68845
8610,3123418,K07542.01,563.94854
8611,2576224,K04465.01,2.21701025
8612,7281484,K04536.01,0.566800593
8613,12108293,K04540.01,0.705455349
8614,10140122,K04545.01,0.849362238
8615,3962684,K04908.01,25.94964132
8616,8761550,K07912.01,224.591055
8617,5289857,K05150.01,26.524553
8618,4068391,K05036.01,289.490952
8619,4077252,K05038.01,0.534109403
8620,5440651,K05168.01,0.502807253
8621,1297263,K04922.01,153.521361
8622,11444974,K05898.01,76.37924
8623,11456256,K05901.01,61.611129
8624,5735878,K06622.01,16.8320798
8625,5809372,K06630.01,34.6506368
8626,5952457,K06637.01,0.905672916
